-85.8363	-85.9063	0.0699657	14.0625	0.459145	0.622676	0.459145	0.459145	1.05455	0.79787	1.05455	0.622676	0.79787	0.9412	0.79787	0.459145	1.05455	0.79787	1.05455	0.0625	0.214679	0.293919	0.214679	0.214679	0.274305	0.367143	0.274305	0.293919	0.367143	0.429857	0.367143	0.214679	0.274305	0.367143	0.274305	      1 1.05751 1.10485 1.05751 1.05751  1.1173 1.15178  1.1173 1.10485 1.15178 1.19603 1.15178 1.05751  1.1173 1.15178  1.1173	0.735178 0.656762 0.628398 0.656762 0.656762  0.67147  0.61937  0.67147 0.628398  0.61937 0.611874  0.61937 0.656762  0.67147  0.61937  0.67147
-90.3141	-90.5564	0.242262	14.0625	0.474865	0.631836	0.474865	0.474865	1.14731	0.815066	1.14731	0.631836	0.815066	0.971688	0.815066	0.474865	1.14731	0.815066	1.14731	0.0625	0.185245	0.258926	0.185245	0.185245	0.243722	0.32006	0.243722	0.258926	0.32006	0.376735	0.32006	0.185245	0.243722	0.32006	0.243722	      1 1.07063 1.12685 1.07063 1.07063 1.14467 1.18167 1.14467 1.12685 1.18167 1.23282 1.18167 1.07063 1.14467 1.18167 1.14467	0.797835 0.707235 0.674681 0.707235 0.707235 0.727996  0.66457 0.727996 0.674681  0.66457 0.656994  0.66457 0.707235 0.727996  0.66457 0.727996
-92.0529	-92.3979	0.345029	14.0625	0.483077	0.637772	0.483077	0.483077	1.19358	0.834759	1.19358	0.637772	0.834759	1.00814	0.834759	0.483077	1.19358	0.834759	1.19358	0.0625	0.167525	0.236456	0.167525	0.167525	0.223677	0.291101	0.223677	0.236456	0.291101	0.343544	0.291101	0.167525	0.223677	0.291101	0.223677	      1 1.07638 1.13593 1.07638 1.07638 1.15684 1.19379 1.15684 1.13593 1.19379 1.24781 1.19379 1.07638 1.15684 1.19379 1.15684	0.835838 0.739619 0.704953 0.739619 0.739619 0.763613 0.695367 0.763613 0.704953 0.695367 0.688818 0.695367 0.739619 0.763613 0.695367 0.763613
-92.7236	-93.1165	0.392891	14.0625	0.487904	0.641881	0.487904	0.487904	1.20953	0.855018	1.20953	0.641881	0.855018	1.04627	0.855018	0.487904	1.20953	0.855018	1.20953	0.0625	0.157017	0.222542	0.157017	0.157017	0.211157	0.273531	0.211157	0.222542	0.273531	0.32324	0.273531	0.157017	0.211157	0.273531	0.211157	      1 1.07876  1.1395 1.07876 1.07876  1.1618 1.19888  1.1618  1.1395 1.19888 1.25462 1.19888 1.07876  1.1618 1.19888  1.1618	0.858888  0.76033 0.724589  0.76033  0.76033  0.78536 0.716304  0.78536 0.724589 0.716304 0.711118 0.716304  0.76033  0.78536 0.716304  0.78536
-92.982	-93.3956	0.413668	14.0625	0.490822	0.644263	0.490822	0.490822	1.21049	0.87344	1.21049	0.644263	0.87344	1.08213	0.87344	0.490822	1.21049	0.87344	1.21049	0.0625	0.150662	0.21389	0.150662	0.150662	0.203335	0.262718	0.203335	0.21389	0.262718	0.310686	0.262718	0.150662	0.203335	0.262718	0.203335	      1 1.07968 1.14083 1.07968 1.07968 1.16348 1.20127 1.16348 1.14083 1.20127 1.25836 1.20127 1.07968 1.16348 1.20127 1.16348	0.872869  0.77356 0.737243  0.77356  0.77356 0.798365 0.730593 0.798365 0.737243 0.730593  0.72682 0.730593  0.77356 0.798365 0.730593 0.798365
-93.0819	-93.5045	0.422637	14.0625	0.492554	0.645209	0.492554	0.492554	1.20569	0.888686	1.20569	0.645209	0.888686	1.11313	0.888686	0.492554	1.20569	0.888686	1.20569	0.0625	0.146718	0.208427	0.146718	0.146718	0.19838	0.255926	0.19838	0.208427	0.255926	0.302781	0.255926	0.146718	0.19838	0.255926	0.19838	      1 1.07998 1.14125 1.07998 1.07998 1.16374  1.2026 1.16374 1.14125  1.2026 1.26084  1.2026 1.07998 1.16374  1.2026 1.16374	0.881349 0.782011 0.745341 0.782011 0.782011 0.806034  0.74038 0.806034 0.745341  0.74038 0.737931  0.74038 0.782011 0.806034  0.74038 0.806034
-93.1209	-93.5475	0.426628	14.0625	0.49356	0.6452	0.49356	0.49356	1.19952	0.900567	1.19952	0.6452	0.900567	1.13843	0.900567	0.49356	1.19952	0.900567	1.19952	0.0625	0.144218	0.204926	0.144218	0.144218	0.195196	0.251588	0.195196	0.204926	0.251588	0.297725	0.251588	0.144218	0.195196	0.251588	0.195196	      1 1.08004  1.1413 1.08004 1.08004 1.16345 1.20346 1.16345  1.1413 1.20346 1.26271 1.20346 1.08004 1.16345 1.20346 1.16345	0.886492 0.787413 0.750482 0.787413 0.787413 0.810506 0.747096 0.810506 0.750482 0.747096 0.745814 0.747096 0.787413 0.810506 0.747096 0.810506
-93.1364	-93.5649	0.428514	14.0625	0.494136	0.644674	0.494136	0.494136	1.19374	0.909499	1.19374	0.644674	0.909499	1.1583	0.909499	0.494136	1.19374	0.909499	1.19374	0.0625	0.142609	0.202658	0.142609	0.142609	0.193129	0.248784	0.193129	0.202658	0.248784	0.294454	0.248784	0.142609	0.193129	0.248784	0.193129	      1 1.08001 1.14121 1.08001 1.08001 1.16299 1.20408 1.16299 1.14121 1.20408 1.26418 1.20408 1.08001 1.16299 1.20408 1.16299	0.889611 0.790871 0.753718 0.790871 0.790871 0.813089 0.751709 0.813089 0.753718 0.751709 0.751412 0.751709 0.790871 0.813089 0.751709 0.813089
-93.1426	-93.572	0.429485	14.0625	0.494464	0.643931	0.494464	0.494464	1.1889	0.916072	1.1889	0.643931	0.916072	1.17353	0.916072	0.494464	1.1889	0.916072	1.1889	0.0625	0.141563	0.201177	0.141563	0.141563	0.191776	0.246956	0.191776	0.201177	0.246956	0.29232	0.246956	0.141563	0.191776	0.246956	0.191776	      1 1.07995 1.14108 1.07995 1.07995 1.16253 1.20454 1.16253 1.14108 1.20454 1.26535 1.20454 1.07995 1.16253 1.20454 1.16253	0.891503 0.793088 0.755734 0.793088 0.793088 0.814564 0.754879 0.814564 0.755734 0.754879 0.755388 0.754879 0.793088 0.814564 0.754879 0.814564
-93.1451	-93.5751	0.430039	14.0625	0.494653	0.643147	0.494653	0.494653	1.18507	0.920847	1.18507	0.643147	0.920847	1.18501	0.920847	0.494653	1.18507	0.920847	1.18507	0.0625	0.140877	0.200203	0.140877	0.140877	0.190885	0.245756	0.190885	0.200203	0.245756	0.290921	0.245756	0.140877	0.190885	0.245756	0.190885	      1  1.0799 1.14095  1.0799  1.0799 1.16213  1.2049 1.16213 1.14095  1.2049 1.26627  1.2049  1.0799 1.16213  1.2049 1.16213	0.892651 0.794513 0.756976 0.794513 0.794513 0.815396 0.757059 0.815396 0.756976 0.757059 0.758214 0.757059 0.794513 0.815396 0.757059 0.815396
