   1.5811000e+00	   0.0000000e+00	   0.0000000e+00	  -2.9824000e+01	  -2.6523000e+01	
   1.5811000e+00	   1.0000000e+00	   0.0000000e+00	  -2.8133400e+01	  -2.4269700e+01	
   1.5811000e+00	   2.0000000e+00	   0.0000000e+00	  -2.6722100e+01	  -2.3275900e+01	
   1.5811000e+00	   3.0000000e+00	   0.0000000e+00	  -2.5555500e+01	  -2.2468100e+01	
   1.5811000e+00	   4.0000000e+00	   0.0000000e+00	  -2.4597400e+01	  -2.1814200e+01	
   1.5811000e+00	   5.0000000e+00	   0.0000000e+00	  -2.3812600e+01	  -2.1284200e+01	
   1.5811000e+00	   6.0000000e+00	   0.0000000e+00	  -2.3168500e+01	  -2.0852800e+01	
   1.5811000e+00	   7.0000000e+00	   0.0000000e+00	  -2.2637400e+01	  -2.0498800e+01	
   1.5811000e+00	   8.0000000e+00	   0.0000000e+00	  -2.2196300e+01	  -2.0206000e+01	
   1.5811000e+00	   9.0000000e+00	   0.0000000e+00	  -2.1827000e+01	  -1.9961200e+01	
   1.5811000e+00	   1.0000000e+01	   0.0000000e+00	  -2.1514900e+01	  -1.9754600e+01	
   2.2361000e+00	   0.0000000e+00	   0.0000000e+00	  -3.5971600e+01	  -3.3349100e+01	
   2.2361000e+00	   1.0000000e+00	   0.0000000e+00	  -3.3970900e+01	  -3.0762500e+01	
   2.2361000e+00	   2.0000000e+00	   0.0000000e+00	  -3.2292100e+01	  -2.8560300e+01	
   2.2361000e+00	   3.0000000e+00	   0.0000000e+00	  -3.0900300e+01	  -2.7580900e+01	
   2.2361000e+00	   4.0000000e+00	   0.0000000e+00	  -2.9757900e+01	  -2.6790600e+01	
   2.2361000e+00	   5.0000000e+00	   0.0000000e+00	  -2.8825900e+01	  -2.6155000e+01	
   2.2361000e+00	   6.0000000e+00	   0.0000000e+00	  -2.8066800e+01	  -2.5642800e+01	
   2.2361000e+00	   7.0000000e+00	   0.0000000e+00	  -2.7446800e+01	  -2.5227600e+01	
   2.2361000e+00	   8.0000000e+00	   0.0000000e+00	  -2.6937400e+01	  -2.4888200e+01	
   2.2361000e+00	   9.0000000e+00	   0.0000000e+00	  -2.6515600e+01	  -2.4608200e+01	
   2.2361000e+00	   1.0000000e+01	   0.0000000e+00	  -2.6163100e+01	  -2.4374600e+01	
   2.7386000e+00	   0.0000000e+00	   0.0000000e+00	  -4.2517700e+01	  -4.0546000e+01	
   2.7386000e+00	   1.0000000e+00	   0.0000000e+00	  -4.0143200e+01	  -3.7621200e+01	
   2.7386000e+00	   2.0000000e+00	   0.0000000e+00	  -3.8141500e+01	  -3.5026800e+01	
   2.7386000e+00	   3.0000000e+00	   0.0000000e+00	  -3.6473400e+01	  -3.2869700e+01	
