-14.5899	-14.5899	0	4.00000000000001	0.210989261432407	0.277160166673817	0.210989261432407	0.183814889931214	0.269769456692566	0.352301044446637	0.26976945668421	0.219690112630668	0.367650180070075	0.448497667747694	0.367650180070075	0.183814889931214	0.26976945668421	0.352301044446637	0.269769456692566	-1.31941309197212e-18	0.578692481713118	0.918331076914976	0.578692481713118	0.332581030654408	0.450459709620018	0.571754732287552	0.450459709825659	0.29409536072975	0.623630605859291	0.518480496868784	0.623630605859291	0.332581030654408	0.450459709825659	0.571754732287552	0.450459709620018	1.69473908557459	0.981264297079201	0.249235942214267	0.981264297120651	1.71527612383049	0.0941985710608409	0.0463094993989399	0.0941985710432152	0.121871190238831	0.029173967237341	0.0133117227682309	0.029173967215871	1.71527612377196	0.0941985710366759	0.0463094993604141	0.0941985710484832	0.00809937201232539	0.00790881848863691	0.00786273434495375	0.0079088184886203	0.00807744182357615	0.00790332396258818	0.00787492796186256	0.00790332396257985	0.00804039860423024	0.00788043945270487	0.00786920651781014	0.00788043945271072	0.0080774418235706	0.00790332396258086	0.0078749279618665	0.00790332396258223	0.0734324594917704	0.0431985042355727	0.0348377524794305	0.043198504272666	0.0922773745574295	0.0550874215766827	0.040390461165154	0.0550874216041485	0.106972077279825	0.0621732847265519	0.0407549470232677	0.0621732847587237	0.0922773745762051	0.0550874215855136	0.0403904611813767	0.0550874216286848	0.159651979902367	0.0835522316777947	0.0348377524886591	0.0835522316954075	0.136935645736476	0.0688328977536013	0.0292405425994365	0.0688328977736984	0.10697207727165	0.050694508053875	0.0224004005325643	0.050694508069796	0.136935645746199	0.0688328977653881	0.029240542605992	0.0688328977787059
-309.2	-309.2	0	3.99999999999998	1.99999999999998	-2.28429716033634e-20	1.99999999999998	1.95732970429924e-14	1.80933854895588e-20	1.95732816962211e-14	-1.14382357389248e-21	-2.47895377025359e-20	1.99999999999998	3.99999999999998	1.99999999999998	1.95732603608556e-14	-4.45453223702442e-21	1.957326113431e-14	-3.99143255333058e-21	2.40325773722547e-19	1.68261338739238e-19	9.35019866031382e-21	1.18923436830983e-19	-1.53901983941691e-20	2.81256724160276e-20	-4.15928070783127e-20	-1.09515092167357e-20	-1.53561875460756e-20	7.02885003454091e-20	-1.91212459632362e-19	1.80491805316707e-19	-7.85008738023583e-20	-3.32786568604983e-20	2.13228030335279e-20	-1.34996506678725e-20	0.499999999991849	0.499999999999998	0.500000000008147	0.499999999999998	0.499999999999998	0.499999999999577	0.499999999999998	0.500000000000419	0.500000000008147	0.499999999999998	0.499999999991849	0.499999999999998	0.499999999999998	0.500000000000419	0.499999999999998	0.499999999999577	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	0.249999999999999	2.57586081487842e-18	2.53366765387073e-18	2.45508882939985e-18	2.39117350163935e-18	2.55535328494216e-18	2.52896407324732e-18	2.39316660437432e-18	2.41405534650634e-18	2.59679635027884e-18	2.59140349078684e-18	2.44439254634708e-18	2.39833711974564e-18	2.5933761407877e-18	2.60897799294913e-18	2.43054920636177e-18	2.45263402408246e-18	2.39133842318817e-18	2.35755164164516e-18	2.28572496192926e-18	2.22499841147345e-18	2.38148644260902e-18	2.34400041302164e-18	2.22818626512032e-18	2.24168648856485e-18	2.42592108828107e-18	2.40639212094234e-18	2.24993379078138e-18	2.23394494663847e-18	2.43307738290711e-18	2.438983847931e-18	2.28360203353563e-18	2.27904793702659e-18
-309.2	-309.2	0	4.00000000000001	0.994374534995996	-3.50623827583072e-20	0.994374534995996	1.00562546500399	-4.88058506128274e-20	1.00562546500399	8.71117347793773e-21	-2.31650218717311e-20	0.994374534995997	4.00000000000001	0.994374534995997	1.00562546500399	4.09628189902258e-21	1.00562546500399	-1.52477508711943e-20	6.7110708666826e-21	6.70496012534505e-20	-9.63936669599653e-21	1.75009444092921e-21	-1.11046113383417e-19	4.45801636175027e-20	1.91424751722842e-20	5.06942520253058e-20	-5.32493651987755e-20	-1.14788850007882e-19	2.26930537295991e-20	3.14416463683479e-20	6.65585106131054e-20	-2.82927987834682e-21	2.71839639982782e-20	2.80772386409883e-20	0.499999999992123	0.500000000000002	0.50000000000788	0.500000000000001	0.500000000000002	0.500000000000075	0.500000000000001	0.499999999999928	0.50000000000788	0.500000000000001	0.499999999992123	0.500000000000001	0.500000000000001	0.499999999999928	0.500000000000001	0.500000000000074	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.74604612289833e-18	1.76878982486858e-18	1.77111217535257e-18	1.77969393521846e-18	1.76469827943881e-18	1.74409642363421e-18	1.731893068368e-18	1.75384066133351e-18	1.69823858839254e-18	1.73173449646758e-18	1.71650523231516e-18	1.73108522155811e-18	1.73411888176178e-18	1.72095538345723e-18	1.74426435826022e-18	1.7176042313745e-18	2.31340688317411e-18	2.34935414984183e-18	2.31510240752722e-18	2.30528382157981e-18	2.33194340839311e-18	2.2953353537984e-18	2.28014251828665e-18	2.29606269685336e-18	2.28886736767098e-18	2.25284574300168e-18	2.30551969276874e-18	2.24576023460536e-18	2.25420887432973e-18	2.27258765197134e-18	2.31802576778881e-18	2.29668473847557e-18
-309.2	-309.2	0	4	0.994477306822314	1.1552491645658e-20	0.994477306822314	1.00552269317769	3.28090406556128e-21	1.00552269317769	1.61563725369693e-20	-2.44822599337802e-22	0.994477306822314	4.00000000000001	0.994477306822314	1.00552269317769	-3.017756323794e-20	1.00552269317769	2.72735069630191e-20	-1.0788096564823e-19	-1.12442831403691e-19	-1.50183082894233e-20	1.16973630584447e-20	8.96802483360023e-20	2.38879461537336e-21	1.27492584841519e-19	7.90654709286257e-21	-2.05435197429886e-20	-6.11006937085464e-20	2.14182491145187e-19	3.12728433793094e-20	-4.27240134757946e-20	-5.80180453405367e-21	-2.32953540926879e-20	-1.00184141258747e-20	0.499999999997892	0.500000000000001	0.500000000002109	0.500000000000001	0.500000000000001	0.500000000000018	0.500000000000001	0.499999999999983	0.500000000002109	0.500000000000001	0.499999999997892	0.5	0.5	0.499999999999984	0.500000000000001	0.500000000000018	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.24028619298469e-18	1.23853705555392e-18	1.27767651868519e-18	1.21892229341746e-18	1.20993766343564e-18	1.25259169654207e-18	1.19458602114209e-18	1.21713531764023e-18	1.18795835857675e-18	1.19991928930601e-18	1.22567928310829e-18	1.24234174010714e-18	1.21433411714818e-18	1.19699953643772e-18	1.21489640501198e-18	1.20666655603403e-18	2.02893221237391e-18	1.99698104194271e-18	2.03971236994814e-18	1.97412398165717e-18	1.99803378269433e-18	1.98812798652148e-18	1.98027846889818e-18	1.97735835828477e-18	1.95232660635957e-18	1.93310132680343e-18	1.96493136162914e-18	1.91052024169324e-18	1.94938141762489e-18	1.95168848231435e-18	1.96228341713272e-18	1.93150290089324e-18
-309.2	-309.2	0	4.00000000000002	0.994392508043052	3.25856724089138e-20	0.994392508043052	1.00560749195695	-3.59459625166399e-21	1.00560749195695	2.78009711458781e-21	1.50009793389254e-20	0.994392508043052	4.00000000000002	0.994392508043052	1.00560749195695	-8.18992867445558e-23	1.00560749195695	-4.14994953266528e-20	-5.83654761509446e-20	-2.2670422368416e-20	5.70270848319598e-20	9.48788789303187e-21	8.37294597905294e-20	-2.90445795658292e-20	-4.4943485892124e-21	3.98085385286092e-21	-3.034848660236e-20	-4.36381577849926e-20	-5.14410302474113e-20	-1.10821543522685e-19	-2.95824450219157e-20	-1.38745567625917e-20	1.19860410152959e-19	-4.15568058820905e-20	0.499999999991918	0.500000000000003	0.500000000008088	0.500000000000002	0.500000000000003	0.500000000000056	0.500000000000003	0.49999999999995	0.500000000008088	0.500000000000003	0.499999999991918	0.500000000000003	0.500000000000002	0.49999999999995	0.500000000000002	0.500000000000055	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	2.18692879441986e-18	2.18135603098715e-18	2.18568476059609e-18	2.20491083550884e-18	2.21882272156065e-18	2.16248120544606e-18	2.21139367079997e-18	2.1712758349047e-18	2.10574244051958e-18	2.10525179723059e-18	2.1210069625397e-18	2.11285678140949e-18	2.14453905958379e-18	2.1554398516113e-18	2.14054090207581e-18	2.11144470296626e-18	1.71872517002367e-18	1.6929164254744e-18	1.66380327917554e-18	1.72400829052863e-18	1.68894941106958e-18	1.69612644725798e-18	1.69456396394271e-18	1.66101433683014e-18	1.62728246000937e-18	1.66596631099705e-18	1.68862930555887e-18	1.66666313992884e-18	1.66785683134937e-18	1.67033516587882e-18	1.63990722267545e-18	1.6773555263325e-18
-309.2	-309.2	0	3.99999999999999	0.994494273075282	1.41862268710024e-20	0.994494273075282	1.00550572692472	4.48094217553111e-20	1.00550572692472	2.52848263853062e-20	3.52345020181101e-20	0.994494273075282	3.99999999999999	0.994494273075282	1.00550572692472	-2.61882988214758e-20	1.00550572692472	2.01246587248939e-20	-2.94522078284934e-20	4.66938336007912e-20	-2.19722816452619e-20	-9.11098759431077e-20	4.87473406716917e-20	6.62784345156886e-20	7.38835817544184e-20	-2.11069903545841e-20	3.59387511588743e-20	2.6922924364849e-20	-1.93762915586933e-19	-6.45586432241391e-20	9.69226141737159e-20	-3.5826731327878e-20	1.67600954075002e-19	1.78475925747415e-20	0.499999999995356	0.5	0.500000000004645	0.500000000000001	0.5	0.499999999999797	0.5	0.500000000000204	0.500000000004645	0.5	0.499999999995355	0.5	0.499999999999999	0.500000000000204	0.500000000000001	0.499999999999796	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	2.06865183765044e-18	2.04306601074097e-18	2.05548887145014e-18	2.04322411474695e-18	2.043500513992e-18	2.03379387837789e-18	2.02270084894197e-18	2.02212458579285e-18	1.98641389094496e-18	1.9960010780274e-18	2.00344220142099e-18	2.00705601318591e-18	2.03408279976809e-18	2.01137454058334e-18	1.97562398758002e-18	1.97476705357949e-18	2.06754286374766e-18	2.07448569012651e-18	2.05353785644431e-18	2.07756322277172e-18	2.02874319698593e-18	2.06222875930437e-18	2.02844111061658e-18	2.01859663656415e-18	2.02695675621181e-18	2.04006594102727e-18	2.04234172847339e-18	2.01549027905413e-18	2.04348322448207e-18	1.99340040088999e-18	1.98365995324527e-18	2.00412669294069e-18
-309.2	-309.2	0	4.00000000000002	0.994493413605903	3.40464835848534e-20	0.994493413605903	1.00550658639409	1.95115225311666e-20	1.00550658639409	1.19470620289797e-20	7.57205600839209e-21	0.994493413605904	4.00000000000002	0.994493413605904	1.00550658639409	-1.28226507817481e-20	1.00550658639409	-5.22238438541985e-20	1.24440891081627e-19	1.09470127944574e-19	1.61069624298083e-20	2.77680409204733e-20	1.29898225168949e-19	-3.6372881921642e-21	-7.49280792695552e-20	1.05492505881292e-21	2.38893785989197e-21	2.95731731513798e-20	-1.60282894392046e-19	6.43159363702594e-20	-1.07850608051923e-19	1.9983026107856e-21	6.6194084014075e-20	-1.96843634196264e-20	0.499999999989173	0.500000000000001	0.500000000010828	0.500000000000001	0.500000000000001	0.499999999998389	0.500000000000001	0.500000000001613	0.500000000010828	0.500000000000001	0.499999999989174	0.500000000000001	0.500000000000002	0.500000000001613	0.500000000000001	0.499999999998389	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.31419595179103e-18	1.34400502790735e-18	1.33979052763168e-18	1.31021428833611e-18	1.31052833172201e-18	1.30475448064626e-18	1.30813528706292e-18	1.30691821266633e-18	1.2791637725619e-18	1.26365548855379e-18	1.28691365323742e-18	1.2728182526058e-18	1.30250442747618e-18	1.25599510011909e-18	1.28744323844937e-18	1.21289478194451e-18	1.77383774381262e-18	1.78425143380037e-18	1.77640409657717e-18	1.78266384137474e-18	1.74739429423506e-18	1.77219885958837e-18	1.72097297256314e-18	1.75491479118836e-18	1.72120502964047e-18	1.69479307190832e-18	1.72404037041409e-18	1.71521841006265e-18	1.71572345014949e-18	1.72832274636915e-18	1.73694053308004e-18	1.67981682205415e-18
-309.2	-309.2	0	3.99999999999997	0.994447223280744	-3.94771106872747e-20	0.994447223280744	1.00555277671924	4.4524676176415e-21	1.00555277671924	1.18843438383476e-20	3.35215526654974e-20	0.994447223280744	3.99999999999997	0.994447223280744	1.00555277671924	1.61250663331992e-20	1.00555277671924	-1.97655642931017e-20	1.18161063021964e-20	-3.69186975410054e-20	-4.00320960553827e-20	-1.91427915607274e-20	-6.5044412257727e-20	-4.14069550004944e-21	6.93706048793473e-20	2.70937180906288e-20	2.90289981224911e-20	6.39444192357942e-20	9.8186939676793e-20	-2.44734749515477e-20	1.67567718255532e-19	-2.15769227475422e-20	-7.76631739398656e-20	-4.98689629623639e-20	0.499999999995024	0.500000000000001	0.500000000004979	0.500000000000001	0.500000000000001	0.500000000000061	0.500000000000002	0.499999999999942	0.500000000004979	0.500000000000002	0.499999999995023	0.500000000000001	0.5	0.49999999999994	0.499999999999999	0.500000000000058	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	2.01488067640193e-18	1.97383633624886e-18	1.99562900943309e-18	1.99743179971553e-18	1.97610776885784e-18	2.00245168223192e-18	1.97993556369746e-18	1.96841931172222e-18	1.96503690959595e-18	1.94886267835404e-18	1.95221210873111e-18	1.9524391155541e-18	1.93707184129188e-18	1.94860647494738e-18	1.94694223115557e-18	1.94567984802753e-18	1.57400068217382e-18	1.59969612869984e-18	1.59415431810867e-18	1.57096139414817e-18	1.58444643635601e-18	1.5383732125747e-18	1.56946536976819e-18	1.59575168588442e-18	1.54669186002426e-18	1.55538233623254e-18	1.5308663233241e-18	1.53651118287359e-18	1.56447535534205e-18	1.59854504758126e-18	1.5263335781651e-18	1.54992622751833e-18
-309.2	-309.2	0	4	0.994447223280742	3.07018229478951e-20	0.994447223280742	1.00555277671924	-4.30064383657332e-20	1.00555277671924	3.92014922653396e-22	-5.71636431197631e-20	0.994447223280743	4	0.994447223280743	1.00555277671924	-1.80794528680645e-20	1.00555277671924	5.15086972169178e-20	4.58445654075909e-20	1.76182007470978e-20	-4.02984701989671e-20	6.15645264854126e-20	-5.71974316920971e-20	-1.18274091719758e-20	-1.18460538508769e-19	2.6884277009662e-20	-3.27345702297849e-21	7.12918669669143e-20	-2.77258750275747e-19	-6.43582371935229e-20	-1.22783921156174e-19	-2.80844972720324e-20	-1.92587708395394e-19	-3.49740561192634e-20	0.499999999993182	0.500000000000001	0.500000000006819	0.5	0.500000000000001	0.499999999998036	0.500000000000001	0.500000000001966	0.500000000006819	0.500000000000001	0.499999999993182	0.500000000000001	0.500000000000001	0.500000000001965	0.5	0.499999999998035	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.17461790068075e-18	1.14471874339677e-18	1.13190397934624e-18	1.17994644692571e-18	1.10812520841551e-18	1.14550651934542e-18	1.16384432248658e-18	1.12138781257685e-18	1.07839738987181e-18	1.14906308844744e-18	1.0938033849712e-18	1.10079360306042e-18	1.13255445055305e-18	1.11717101320526e-18	1.0953846899112e-18	1.0904993845588e-18	1.7870378687812e-18	1.7918005519486e-18	1.79799582243972e-18	1.78307512197368e-18	1.77715187646745e-18	1.78102897955039e-18	1.77311006609424e-18	1.8192012247953e-18	1.73668279479824e-18	1.75190255918555e-18	1.71667775676096e-18	1.75015985005219e-18	1.77719599874907e-18	1.80309964133738e-18	1.75278498958504e-18	1.76037426420826e-18
-309.2	-309.2	0	4.00000000000001	0.994438871883111	1.84773600894307e-20	0.994438871883111	1.00556112811689	-5.85964463477764e-20	1.00556112811689	-2.97914556023566e-20	-1.05298735200352e-20	0.994438871883112	4.00000000000001	0.994438871883112	1.00556112811689	-6.70408234324973e-20	1.00556112811689	-6.06341222558973e-20	-7.41003360761622e-20	-6.381414030604e-20	1.62949173047218e-20	4.68508478671546e-20	-9.46516380163412e-20	3.16344227413927e-20	1.20129144602293e-20	-1.37717988575534e-20	-1.99210410340621e-20	3.64606800554337e-20	2.81003569041942e-19	-1.29505976260685e-19	1.25192071964804e-19	-6.98624957382226e-20	4.95257809231477e-20	1.68094677162332e-20	0.499999999990772	0.499999999999999	0.500000000009226	0.499999999999999	0.499999999999999	0.49999999999983	0.499999999999999	0.500000000000169	0.500000000009226	0.499999999999999	0.499999999990772	0.5	0.5	0.50000000000017	0.5	0.499999999999831	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.11474739633881e-18	1.0994197644558e-18	1.09933550131123e-18	1.11619563651752e-18	1.08495657317871e-18	1.07479987966614e-18	1.06982441864424e-18	1.10502304508106e-18	1.01997346813518e-18	1.04998145971812e-18	1.05773908287676e-18	1.03377157022648e-18	1.05699180156863e-18	1.0641064138823e-18	1.04707832529447e-18	1.04125981176661e-18	1.82487705367318e-18	1.83055129064309e-18	1.81524954213771e-18	1.81938027964296e-18	1.80304508222003e-18	1.78293756139249e-18	1.80319578837115e-18	1.77644683400287e-18	1.77411813021712e-18	1.75004771087765e-18	1.779448272283e-18	1.79276026801159e-18	1.78107163835291e-18	1.79055813047472e-18	1.76657743969331e-18	1.76883859046045e-18
