1	1.07192392939197	1.12792038819362	1.07192392939197	1.07192392939197	1.12792038819362	1.17945607232564	1.12792038819362	1.12792038819362	1.17945607232564	1.31814613980257	1.17945607232564	1.07192392939197	1.12792038819362	1.17945607232564	1.12792038819362	1.14028797234725	1.03623735623638	0.977156909230407	1.03623735623638	1.03623735623638	0.977156909230406	0.944011152683929	0.977156909230407	0.977156909230407	0.94401115268393	1.14800816593879	0.944011152683931	1.03623735623638	0.977156909230406	0.944011152683929	0.977156909230408
1	1.08174855612225	1.14363871728042	1.08174855612225	1.08174855612225	1.14363871728042	1.19889497048579	1.14363871728042	1.14363871728042	1.19889497048579	1.36593031341212	1.19889497048579	1.08174855612225	1.14363871728042	1.19889497048579	1.14363871728042	1.20549009310847	1.09257157569962	1.0241179095912	1.09257157569962	1.09257157569962	1.0241179095912	0.981583358275508	1.0241179095912	1.0241179095912	0.981583358275509	1.22755346158747	0.98158335827551	1.09257157569962	1.0241179095912	0.981583358275509	1.0241179095912
1	1.08548252742769	1.14857909359539	1.08548252742769	1.08548252742769	1.14857909359539	1.20321266247893	1.14857909359539	1.14857909359539	1.20321266247894	1.38383063644183	1.20321266247893	1.08548252742769	1.14857909359539	1.20321266247893	1.14857909359539	1.25887307453738	1.14219340990471	1.06854861422594	1.14219340990471	1.14219340990471	1.06854861422594	1.02001488681877	1.06854861422594	1.06854861422594	1.02001488681877	1.29013023357839	1.02001488681877	1.14219340990471	1.06854861422594	1.02001488681877	1.06854861422594
1	1.08528312870195	1.14710578357014	1.08528312870195	1.08528312870195	1.14710578357014	1.19929161059713	1.14710578357014	1.14710578357014	1.19929161059713	1.38202256672294	1.19929161059713	1.08528312870195	1.14710578357014	1.19929161059713	1.14710578357014	1.30257936312893	1.18563995789385	1.10973778461566	1.18563995789385	1.18563995789385	1.10973778461566	1.05772204315121	1.10973778461566	1.10973778461566	1.05772204315122	1.33827280663618	1.05772204315122	1.18563995789385	1.10973778461566	1.05772204315121	1.10973778461566
1	1.08261995495846	1.14190376687805	1.08261995495846	1.08261995495846	1.14190376687805	1.1910173301305	1.14190376687805	1.14190376687805	1.1910173301305	1.36799044317269	1.1910173301305	1.08261995495846	1.14190376687805	1.19101733013049	1.14190376687805	1.3383630457073	1.22355326364763	1.14742711600727	1.22355326364763	1.22355326364763	1.14742711600727	1.09374143720931	1.14742711600727	1.14742711600727	1.09374143720931	1.37490436004176	1.09374143720932	1.22355326364763	1.14742711600727	1.09374143720931	1.14742711600728
1	1.0785004578678	1.13465041828196	1.0785004578678	1.0785004578678	1.13465041828196	1.18060507640674	1.13465041828196	1.13465041828196	1.18060507640674	1.34702754121823	1.18060507640674	1.0785004578678	1.13465041828196	1.18060507640674	1.13465041828196	1.36766024709724	1.25658268636761	1.18163152453173	1.25658268636761	1.25658268636761	1.18163152453173	1.12757542302537	1.18163152453173	1.18163152453173	1.12757542302537	1.40267357362292	1.12757542302537	1.25658268636761	1.18163152453173	1.12757542302537	1.18163152453173
1	1.07361661549632	1.12641307932432	1.07361661549632	1.07361661549632	1.12641307932432	1.16934677454392	1.12641307932432	1.12641307932432	1.16934677454392	1.32275078989047	1.16934677454392	1.07361661549632	1.12641307932432	1.16934677454392	1.12641307932432	1.39164676685796	1.28533336663327	1.21250146071109	1.28533336663327	1.28533336663327	1.21250146071109	1.1590005753644	1.21250146071109	1.21250146071109	1.1590005753644	1.42374443584171	1.1590005753644	1.28533336663327	1.21250146071109	1.1590005753644	1.21250146071109
1	1.06844058602282	1.11787939079121	1.06844058602282	1.06844058602282	1.11787939079121	1.15801374925666	1.11787939079121	1.11787939079121	1.15801374925666	1.29754740758289	1.15801374925666	1.06844058602282	1.11787939079121	1.15801374925666	1.11787939079121	1.41128526824819	1.31034669142873	1.24024595239211	1.31034669142873	1.31034669142873	1.24024595239211	1.18794753840126	1.24024595239211	1.24024595239211	1.18794753840126	1.43979400040802	1.18794753840126	1.31034669142873	1.24024595239211	1.18794753840126	1.24024595239211
1	1.06328820833373	1.10949136959342	1.06328820833373	1.06328820833373	1.10949136959342	1.14707163132933	1.10949136959342	1.10949136959342	1.14707163132933	1.27292755549045	1.14707163132933	1.06328820833373	1.10949136959342	1.14707163132933	1.10949136959342	1.42736391328278	1.33209798717269	1.26509471528323	1.33209798717269	1.33209798717269	1.26509471528323	1.21443585458384	1.26509471528323	1.26509471528323	1.21443585458384	1.45208615783912	1.21443585458384	1.33209798717269	1.26509471528323	1.21443585458384	1.26509471528323
1	1.05836270627615	1.10152596418423	1.05836270627614	1.05836270627615	1.10152596418423	1.13679694891835	1.10152596418423	1.10152596418423	1.13679694891835	1.249789335409	1.13679694891835	1.05836270627614	1.10152596418423	1.13679694891835	1.10152596418423	1.44052799444179	1.35100180030882	1.28728091018845	1.35100180030882	1.35100180030882	1.28728091018845	1.2385396949024	1.28728091018845	1.28728091018845	1.2385396949024	1.46156025609257	1.2385396949024	1.35100180030882	1.28728091018845	1.2385396949024	1.28728091018845
1	1.05378605960659	1.09414611949808	1.05378605960659	1.05378605960659	1.09414611949808	1.12734328368344	1.09414611949808	1.09414611949808	1.12734328368344	1.22861267812835	1.12734328368344	1.05378605960659	1.09414611949808	1.12734328368344	1.09414611949808	1.45130583252355	1.36741951204685	1.30703359995814	1.36741951204685	1.36741951204685	1.30703359995813	1.26036899265318	1.30703359995814	1.30703359995814	1.26036899265318	1.46891065688562	1.26036899265318	1.36741951204685	1.30703359995814	1.26036899265318	1.30703359995814
1	1.0496222652843	1.08743516417783	1.0496222652843	1.0496222652843	1.08743516417783	1.11878144785773	1.08743516417783	1.08743516417783	1.11878144785773	1.20959878328109	1.11878144785773	1.0496222652843	1.08743516417783	1.11878144785773	1.08743516417783	1.46012998001323	1.38166686684065	1.32457431969365	1.38166686684065	1.38166686684065	1.32457431969365	1.28005776628919	1.32457431969365	1.32457431969365	1.28005776628919	1.47465058804239	1.28005776628919	1.38166686684065	1.32457431969365	1.28005776628919	1.32457431969365
1	1.04589487903155	1.08142119923205	1.04589487903155	1.04589487903155	1.08142119923205	1.11112584205903	1.08142119923205	1.08142119923205	1.11112584205903	1.19276905982615	1.11112584205903	1.04589487903155	1.08142119923205	1.11112584205903	1.08142119923205	1.46735458093292	1.3940205178753	1.34011521897632	1.3940205178753	1.3940205178753	1.34011521897632	1.29775580173688	1.34011521897632	1.34011521897632	1.29775580173688	1.47916065959131	1.29775580173688	1.3940205178753	1.34011521897632	1.29775580173688	1.34011521897632
1	1.04260024904598	1.07609495218539	1.04260024904598	1.04260024904598	1.07609495218539	1.10435289859273	1.07609495218539	1.07609495218539	1.10435289859273	1.17803433779423	1.10435289859273	1.04260024904598	1.07609495218539	1.10435289859273	1.07609495218539	1.47326958388458	1.40472343369006	1.35385778196341	1.40472343369006	1.40472343369006	1.35385778196341	1.31362207869188	1.35385778196341	1.35385778196341	1.31362207869189	1.4827246801521	1.31362207869189	1.40472343369006	1.35385778196341	1.31362207869189	1.35385778196341
1	1.03971737725507	1.07142298460073	1.03971737725507	1.03971737725507	1.07142298460073	1.09841449582049	1.07142298460073	1.07142298460073	1.09841449582049	1.16524246006917	1.09841449582049	1.03971737725507	1.07142298460073	1.09841449582049	1.07142298460073	1.4781123787055	1.41398930279364	1.36599181752332	1.41398930279365	1.41398930279364	1.36599181752332	1.3278193374726	1.36599181752332	1.36599181752332	1.3278193374726	1.48555570882203	1.32781933747261	1.41398930279364	1.36599181752332	1.32781933747261	1.36599181752332
1	1.03721511127264	1.06735739692289	1.03721511127264	1.03721511127264	1.06735739692289	1.09324783442075	1.06735739692289	1.06735739692289	1.09324783442075	1.15421029907072	1.09324783442075	1.03721511127264	1.06735739692289	1.09324783442075	1.06735739692289	1.482077323756	1.42200614795838	1.37669466961214	1.42200614795838	1.42200614795838	1.37669466961214	1.34050958067015	1.37669466961214	1.37669466961214	1.34050958067015	1.48781488200175	1.34050958067015	1.42200614795838	1.37669466961214	1.34050958067015	1.37669466961214
