-49.9477	-49.9744	0.0267496	16	0.372002	0.37656	0.372002	0.372002	0.376559	0.597093	0.376559	0.376559	0.597093	0.612997	0.597093	0.372002	0.376559	0.597093	0.376559	-9.41687e-18	0.376116	0.411692	0.376116	0.376116	0.41169	0.630244	0.41169	0.411689	0.630244	2.75568	0.630244	0.376116	0.41169	0.630244	0.41169	      1 1.03468 1.06118 1.03468 1.03468 1.06118 1.08023 1.06118 1.06118 1.08023 1.10367 1.08023 1.03468 1.06118 1.08023 1.06118	0.519857 0.426265  0.38104 0.426265 0.426265  0.38104 0.370854  0.38104  0.38104 0.370854  0.35381 0.370854 0.426265  0.38104 0.370854  0.38104
-51.816	-51.8903	0.0742384	16	0.389593	0.3754	0.389593	0.389593	0.3754	0.611607	0.3754	0.3754	0.611607	0.611737	0.611607	0.389593	0.3754	0.611607	0.3754	1.00789e-17	0.375054	0.674381	0.375054	0.375054	0.674381	0.628035	0.674381	0.674381	0.628035	1.07241	0.628035	0.375054	0.674381	0.628035	0.674381	      1 1.04458 1.06916 1.04458 1.04458 1.06916 1.09875 1.06916 1.06916 1.09875 1.11744 1.09875 1.04458 1.06916 1.09875 1.06916	0.564163 0.452188 0.382076 0.452188 0.452188 0.382076 0.386949 0.382076 0.382076 0.386949 0.356383 0.386949 0.452188 0.382076 0.386949 0.382076
-52.4979	-52.6007	0.102871	16	0.400168	0.374765	0.400168	0.400168	0.374765	0.626079	0.374765	0.374765	0.626078	0.611599	0.626078	0.400168	0.374765	0.626079	0.374765	4.84034e-18	0.374036	0.408372	0.374036	0.374036	0.408373	0.624223	0.408373	0.408372	0.624223	2.59156	0.624223	0.374036	0.408373	0.624223	0.408373	      1 1.05069 1.07196 1.05069 1.05069 1.07196 1.10909 1.07196 1.07196 1.10909 1.12263 1.10909 1.05069 1.07196 1.10909 1.07196	0.591036 0.467439 0.383167 0.467439 0.467439 0.383167 0.397145 0.383167 0.383167 0.397145 0.358502 0.397145 0.467439 0.383167 0.397145 0.383167
-52.7481	-52.867	0.118854	16	0.405789	0.374548	0.405789	0.405789	0.374548	0.632585	0.374548	0.374548	0.632585	0.611594	0.632585	0.405789	0.374548	0.632585	0.374548	4.10202e-18	0.373477	0.407564	0.373477	0.373477	0.407565	0.62271	0.407564	0.407566	0.62271	2.55749	0.62271	0.373477	0.407564	0.62271	0.407565	      1 1.05439   1.073 1.05439 1.05439   1.073 1.11507   1.073   1.073 1.11507 1.12481 1.11507 1.05439   1.073 1.11507   1.073	0.607335 0.476336  0.38399 0.476336 0.476336  0.38399 0.403165  0.38399  0.38399 0.403165 0.359885 0.403165 0.476336  0.38399 0.403165  0.38399
-52.8398	-52.9678	0.127958	16	0.408956	0.374512	0.408956	0.408955	0.374512	0.636356	0.374512	0.374512	0.636356	0.611605	0.636356	0.408955	0.374512	0.636356	0.374512	-8.56846e-19	0.373135	0.407098	0.373135	0.373135	0.407098	0.621811	0.407098	0.407097	0.621811	2.53771	0.621811	0.373135	0.407098	0.621811	0.407098	      1 1.05661 1.07342 1.05661 1.05661 1.07342 1.11854 1.07342 1.07342 1.11854 1.12582 1.11854 1.05661 1.07342 1.11854 1.07342	0.617221 0.481513 0.384551 0.481513 0.481513 0.384551 0.406702 0.384551 0.384551 0.406702 0.360719 0.406702 0.481513 0.384551 0.406702 0.384551
-52.8734	-53.0067	0.133219	16	0.410759	0.374557	0.410759	0.410759	0.374557	0.63854	0.374557	0.374557	0.63854	0.611606	0.63854	0.410759	0.374557	0.63854	0.374557	-3.65345e-19	0.372928	0.406835	0.372928	0.372928	0.406833	0.621283	0.406833	0.406832	0.621283	2.52601	0.621283	0.372928	0.406833	0.621283	0.406833	      1 1.05791 1.07362 1.05791 1.05791 1.07362 1.12057 1.07362 1.07362 1.12057 1.12633 1.12057 1.05791 1.07362 1.12057 1.07362	0.623217  0.48452 0.384924  0.48452  0.48452 0.384924 0.408773 0.384924 0.384924 0.408773 0.361207 0.408773  0.48452 0.384924 0.408773 0.384924
-52.8858	-53.022	0.136284	16	0.411796	0.374632	0.411796	0.411796	0.374632	0.639803	0.374632	0.374632	0.639803	0.611599	0.639803	0.411796	0.374632	0.639803	0.374632	-8.43705e-18	0.372804	0.406688	0.372804	0.372803	0.406688	0.620975	0.406688	0.406686	0.620975	2.51898	0.620975	0.372803	0.406688	0.620975	0.406688	      1 1.05868 1.07372 1.05868 1.05868 1.07372 1.12175 1.07372 1.07372 1.12175 1.12659 1.12175 1.05868 1.07372 1.12175 1.07372	0.626854 0.486265  0.38517 0.486265 0.486265  0.38517 0.409983  0.38517  0.38517 0.409983 0.361487 0.409983 0.486265  0.38517 0.409983  0.38517
-52.8903	-53.0284	0.138078	16	0.412396	0.374709	0.412396	0.412396	0.374709	0.640532	0.374709	0.374709	0.640532	0.611588	0.640532	0.412396	0.374709	0.640532	0.374709	1.94738e-18	0.372729	0.406608	0.372729	0.372729	0.406609	0.620795	0.406608	0.406606	0.620794	2.5147	0.620794	0.372729	0.406608	0.620795	0.406609	      1 1.05913 1.07379 1.05913 1.05913 1.07379 1.12244 1.07379 1.07379 1.12244 1.12674 1.12244 1.05913 1.07379 1.12244 1.07379	 0.62906 0.487279 0.385335 0.487279 0.487279 0.385335 0.410689 0.385335 0.385335 0.410689 0.361648 0.410689 0.487279 0.385335 0.410689 0.385335
-52.8919	-53.0311	0.13913	16	0.412745	0.374778	0.412745	0.412745	0.374778	0.640952	0.374778	0.374778	0.640952	0.611578	0.640952	0.412745	0.374778	0.640952	0.374778	-5.90704e-18	0.372684	0.406564	0.372684	0.372684	0.406565	0.620689	0.406565	0.406565	0.620689	2.51209	0.620689	0.372684	0.406565	0.620689	0.406565	      1 1.05939 1.07383 1.05939 1.05939 1.07383 1.12284 1.07383 1.07383 1.12284 1.12681 1.12284 1.05939 1.07383 1.12284 1.07383	0.630398 0.487868 0.385445 0.487868 0.487868 0.385445   0.4111 0.385445 0.385445   0.4111  0.36174   0.4111 0.487868 0.385445   0.4111 0.385445
-52.8925	-53.0323	0.139749	16	0.412949	0.374835	0.412949	0.412948	0.374835	0.641193	0.374835	0.374835	0.641192	0.611569	0.641192	0.412948	0.374835	0.641193	0.374835	1.79929e-18	0.372657	0.406542	0.372657	0.372657	0.406542	0.620628	0.406542	0.406542	0.620627	2.51047	0.620627	0.372657	0.406542	0.620628	0.406542	      1 1.05954 1.07386 1.05954 1.05954 1.07386 1.12307 1.07386 1.07386 1.12307 1.12686 1.12307 1.05954 1.07386 1.12307 1.07386	0.631209  0.48821 0.385521  0.48821  0.48821 0.385521  0.41134 0.385521 0.385521  0.41134 0.361792  0.41134  0.48821 0.385521  0.41134 0.385521
