-13.6219	-13.6219	0	16	0.157533	0.233127	0.157533	0.157533	0.233127	0.317451	0.233127	0.233127	0.317451	0.385325	0.317451	0.157533	0.233127	0.317451	0.233127	5.23095e-19	0.426995	0.623805	0.426995	0.426995	0.623805	0.804409	0.623805	0.623805	0.804409	3.64753	0.804409	0.426995	0.623805	0.804409	0.623805
-37.6327	-37.6337	0.000959264	16	0.249031	0.312382	0.249031	0.249031	0.312382	0.447347	0.312382	0.312382	0.447347	0.512021	0.447347	0.249031	0.312382	0.447347	0.312382	5.12428e-18	0.412809	0.598128	0.412809	0.412809	0.598128	0.722009	0.598128	0.598127	0.722009	2.70014	0.722009	0.412809	0.598128	0.722009	0.598128
-46.0949	-46.1088	0.0138603	16	0.292947	0.336783	0.292947	0.292947	0.336783	0.500903	0.336783	0.336783	0.500903	0.55083	0.500903	0.292947	0.336783	0.500903	0.336783	-6.22837e-18	0.402446	0.582961	0.402446	0.402446	0.582961	0.689884	0.582961	0.582961	0.689884	2.38598	0.689884	0.402446	0.582961	0.689884	0.582961
-49.1423	-49.1825	0.0401942	16	0.316219	0.346406	0.316219	0.316219	0.346406	0.527512	0.346406	0.346406	0.527512	0.566153	0.527512	0.316219	0.346406	0.527512	0.346406	-1.09443e-17	0.396538	0.574662	0.396538	0.396538	0.574662	0.67453	0.574662	0.574662	0.67453	2.24824	0.67453	0.396538	0.574662	0.67453	0.574662
-50.2487	-50.3159	0.0672434	16	0.328805	0.350698	0.328805	0.328806	0.350698	0.541747	0.350698	0.350698	0.541747	0.573126	0.541747	0.328806	0.350698	0.541747	0.350698	-1.01054e-17	0.39323	0.570121	0.39323	0.39323	0.570121	0.666625	0.570121	0.570121	0.666625	2.18033	0.666625	0.39323	0.570121	0.666625	0.570121
-50.6514	-50.7393	0.0879341	16	0.335698	0.352754	0.335698	0.335698	0.352754	0.549624	0.352754	0.352754	0.549623	0.576564	0.549623	0.335698	0.352754	0.549624	0.352754	4.15181e-18	0.391374	0.567618	0.391374	0.391374	0.567618	0.662399	0.567618	0.567618	0.662399	2.14482	0.662399	0.391374	0.567618	0.662399	0.567618
-50.7981	-50.8998	0.101659	16	0.339522	0.353783	0.339522	0.339522	0.353783	0.554058	0.353783	0.353783	0.554058	0.578338	0.554058	0.339522	0.353783	0.554058	0.353783	-6.42925e-18	0.390327	0.566227	0.390327	0.390327	0.566227	0.660089	0.566227	0.566227	0.660089	2.12562	0.660089	0.390327	0.566227	0.660089	0.566227
-50.8517	-50.9618	0.110117	16	0.341668	0.354312	0.341668	0.341668	0.354312	0.556579	0.354312	0.354312	0.556579	0.579277	0.556579	0.341668	0.354312	0.556579	0.354312	-1.50637e-19	0.389733	0.565449	0.389733	0.389733	0.565449	0.658806	0.565449	0.565449	0.658806	2.11502	0.658806	0.389733	0.565449	0.658806	0.565449
-50.8712	-50.9864	0.115127	16	0.342883	0.354588	0.342883	0.342883	0.354588	0.558019	0.354588	0.354588	0.558019	0.579782	0.558019	0.342883	0.354588	0.558019	0.354588	1.56845e-18	0.389394	0.565011	0.389394	0.389394	0.565011	0.658088	0.565011	0.565011	0.658088	2.10909	0.658088	0.389394	0.565011	0.658088	0.565011
-50.8784	-50.9964	0.118031	16	0.343574	0.354734	0.343574	0.343574	0.354734	0.558845	0.354734	0.354734	0.558845	0.580056	0.558845	0.343574	0.354734	0.558845	0.354734	-5.52377e-19	0.3892	0.564764	0.3892	0.3892	0.564764	0.657684	0.564764	0.564764	0.657684	2.10574	0.657684	0.3892	0.564764	0.657684	0.564764
-50.881	-51.0007	0.119696	16	0.343969	0.354812	0.343969	0.343969	0.354812	0.559318	0.354812	0.354812	0.559318	0.580206	0.559318	0.343969	0.354812	0.559318	0.354812	-3.88273e-18	0.38909	0.564625	0.38909	0.38909	0.564625	0.657455	0.564625	0.564625	0.657455	2.10385	0.657455	0.38909	0.564625	0.657455	0.564625
-50.882	-51.0026	0.120644	16	0.344195	0.354854	0.344195	0.344195	0.354854	0.55959	0.354854	0.354854	0.55959	0.580288	0.55959	0.344195	0.354854	0.55959	0.354854	6.15859e-18	0.389026	0.564545	0.389026	0.389026	0.564545	0.657325	0.564545	0.564545	0.657325	2.10277	0.657325	0.389026	0.564545	0.657325	0.564545
-50.8823	-51.0035	0.121182	16	0.344325	0.354876	0.344325	0.344325	0.354876	0.559746	0.354876	0.354876	0.559746	0.580333	0.559746	0.344325	0.354876	0.559746	0.354876	-6.73685e-18	0.38899	0.5645	0.38899	0.38899	0.5645	0.657251	0.5645	0.5645	0.657251	2.10216	0.657251	0.38899	0.5645	0.657251	0.5645
-50.8824	-51.0039	0.121487	16	0.344399	0.354888	0.344399	0.344399	0.354888	0.559835	0.354888	0.354888	0.559835	0.580358	0.559835	0.344399	0.354888	0.559835	0.354888	-6.43523e-18	0.388969	0.564475	0.388969	0.388969	0.564475	0.65721	0.564475	0.564475	0.65721	2.10181	0.65721	0.388969	0.564475	0.65721	0.564475
-50.8825	-51.0041	0.12166	16	0.344441	0.354895	0.344441	0.344441	0.354895	0.559887	0.354895	0.354895	0.559887	0.580371	0.559887	0.344441	0.354895	0.559887	0.354895	4.21554e-19	0.388957	0.56446	0.388957	0.388957	0.56446	0.657186	0.56446	0.56446	0.657186	2.10161	0.657186	0.388957	0.56446	0.657186	0.56446
