   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.0000000e+00	   0.0000000e+00	  -2.0793600e+01	   0.0000000e+00	
   0.0000000e+00	   2.0000000e+00	   0.0000000e+00	  -1.8017600e+01	   0.0000000e+00	
   0.0000000e+00	   3.0000000e+00	   0.0000000e+00	  -1.5636700e+01	   0.0000000e+00	
   0.0000000e+00	   4.0000000e+00	   0.0000000e+00	  -1.3621900e+01	   0.0000000e+00	
   0.0000000e+00	   5.0000000e+00	   0.0000000e+00	  -1.1940500e+01	   0.0000000e+00	
   0.0000000e+00	   6.0000000e+00	   0.0000000e+00	  -1.0552200e+01	   0.0000000e+00	
   0.0000000e+00	   7.0000000e+00	   0.0000000e+00	  -9.4104800e+00	   0.0000000e+00	
   0.0000000e+00	   8.0000000e+00	   0.0000000e+00	  -8.4688800e+00	   0.0000000e+00	
   0.0000000e+00	   9.0000000e+00	   0.0000000e+00	  -7.6862400e+00	   0.0000000e+00	
   0.0000000e+00	   1.0000000e+01	   0.0000000e+00	  -7.0290000e+00	   0.0000000e+00	
   1.5811000e+00	   0.0000000e+00	   0.0000000e+00	  -3.5316600e+01	  -3.5316300e+01	
   1.5811000e+00	   1.0000000e-01	   0.0000000e+00	  -3.4820000e+01	  -3.4819800e+01	
   1.5811000e+00	   2.0000000e-01	   0.0000000e+00	  -3.4327900e+01	  -3.4327800e+01	
   1.5811000e+00	   3.0000000e-01	   0.0000000e+00	  -3.3840200e+01	  -3.3840100e+01	
   1.5811000e+00	   4.0000000e-01	   0.0000000e+00	  -3.3356900e+01	  -3.3356900e+01	
   1.5811000e+00	   5.0000000e-01	   1.0000000e+01	  -3.2878200e+01	  -3.2803400e+01	
   1.5811000e+00	   6.0000000e-01	   0.0000000e+00	  -3.2331900e+01	  -3.2326100e+01	
   1.5811000e+00	   7.0000000e-01	   0.0000000e+00	  -3.1864800e+01	  -3.1862400e+01	
   1.5811000e+00	   8.0000000e-01	   2.0000000e+00	  -3.1408200e+01	  -3.1402300e+01	
   1.5811000e+00	   9.0000000e-01	   0.0000000e+00	  -3.0977000e+01	  -3.0977000e+01	
   1.5811000e+00	   1.0000000e+00	   0.0000000e+00	  -3.0637900e+01	  -3.0637600e+01	
   1.5811000e+00	   1.1000000e+00	   0.0000000e+00	  -3.0303800e+01	  -3.0302800e+01	
   1.5811000e+00	   1.2000000e+00	   0.0000000e+00	  -2.9974700e+01	  -2.9972700e+01	
   1.5811000e+00	   1.3000000e+00	   0.0000000e+00	  -2.9650500e+01	  -2.9647200e+01	
   1.5811000e+00	   1.4000000e+00	   0.0000000e+00	  -2.9331100e+01	  -2.9326200e+01	
   1.5811000e+00	   1.5000000e+00	   0.0000000e+00	  -2.9016600e+01	  -2.9009700e+01	
   1.5811000e+00	   2.0000000e+00	   0.0000000e+00	  -2.7513600e+01	   0.0000000e+00	
   1.5811000e+00	   3.0000000e+00	   0.0000000e+00	  -2.4837500e+01	   0.0000000e+00	
   1.5811000e+00	   4.0000000e+00	   0.0000000e+00	  -2.2569600e+01	   0.0000000e+00	
   1.5811000e+00	   5.0000000e+00	   0.0000000e+00	  -2.0675500e+01	   0.0000000e+00	
   1.5811000e+00	   6.0000000e+00	   0.0000000e+00	  -1.9115000e+01	   0.0000000e+00	
   1.5811000e+00	   7.0000000e+00	   0.0000000e+00	  -1.7840000e+01	   0.0000000e+00	
   1.5811000e+00	   8.0000000e+00	   0.0000000e+00	  -1.6798500e+01	  -1.6613600e+01	
   1.5811000e+00	   9.0000000e+00	   0.0000000e+00	  -1.5942200e+01	   0.0000000e+00	
   1.5811000e+00	   1.0000000e+01	   0.0000000e+00	  -1.5230600e+01	   0.0000000e+00	
   2.2361000e+00	   0.0000000e+00	   0.0000000e+00	  -4.7174000e+01	   0.0000000e+00	
   2.2361000e+00	   5.0000000e-01	   0.0000000e+00	  -4.4499400e+01	  -4.4498900e+01	
   2.2361000e+00	   6.0000000e-01	   0.0000000e+00	  -4.3978300e+01	  -4.3977900e+01	
   2.2361000e+00	   7.0000000e-01	   0.0000000e+00	  -4.3461800e+01	  -4.3461600e+01	
   2.2361000e+00	   8.0000000e-01	   0.0000000e+00	  -4.2950100e+01	  -4.2949900e+01	
   2.2361000e+00	   9.0000000e-01	   0.0000000e+00	  -4.2443000e+01	  -4.2442900e+01	
   2.2361000e+00	   1.0000000e+00	   0.0000000e+00	  -4.1940600e+01	  -4.1940500e+01	
   2.2361000e+00	   1.1000000e+00	   0.0000000e+00	  -4.1442800e+01	  -4.1442800e+01	
   2.2361000e+00	   1.2000000e+00	   0.0000000e+00	  -4.0949800e+01	  -4.0949800e+01	
   2.2361000e+00	   1.3000000e+00	   1.0000000e+01	  -4.0461600e+01	  -4.0302100e+01	
   2.2361000e+00	   1.4000000e+00	   1.0000000e+01	  -3.9978100e+01	  -3.9824500e+01	
   2.2361000e+00	   1.5000000e+00	   0.0000000e+00	  -3.9351700e+01	  -3.9345400e+01	
   2.2361000e+00	   1.6000000e+00	   2.0000000e+00	  -3.8886700e+01	  -3.8883600e+01	
   2.2361000e+00	   1.7000000e+00	   2.0000000e+00	  -3.8451000e+01	  -3.8347200e+01	
   2.2361000e+00	   1.8000000e+00	   2.0000000e+00	  -3.8026000e+01	  -3.8003800e+01	
   2.2361000e+00	   1.9000000e+00	   0.0000000e+00	  -3.7666000e+01	  -3.7665600e+01	
   2.2361000e+00	   2.0000000e+00	   0.0000000e+00	  -3.7333600e+01	  -3.7332500e+01	
   2.2361000e+00	   3.0000000e+00	   0.0000000e+00	  -3.4290600e+01	   0.0000000e+00	
   2.2361000e+00	   4.0000000e+00	   0.0000000e+00	  -3.1715300e+01	   0.0000000e+00	
   2.2361000e+00	   5.0000000e+00	   0.0000000e+00	  -2.9562200e+01	   0.0000000e+00	
   2.2361000e+00	   6.0000000e+00	   0.0000000e+00	  -2.7789700e+01	   0.0000000e+00	
   2.2361000e+00	   7.0000000e+00	   0.0000000e+00	  -2.6348800e+01	   0.0000000e+00	
