-13.6219	-13.6219	0	16	0.157533	0.233127	0.157533	0.157533	0.233127	0.317451	0.233127	0.233127	0.317451	0.385325	0.317451	0.157533	0.233127	0.317451	0.233127	5.23095e-19	0.426995	0.623805	0.426995	0.426995	0.623805	0.804409	0.623805	0.623805	0.804409	3.64753	0.804409	0.426995	0.623805	0.804409	0.623805
-21.9691	-21.9691	3.15009e-05	16	0.183697	0.259419	0.183697	0.183697	0.259419	0.356342	0.259419	0.259419	0.356342	0.426483	0.356342	0.183697	0.259419	0.356342	0.259419	-2.37498e-18	0.424643	0.617848	0.424643	0.424643	0.617848	0.778757	0.617848	0.617848	0.778757	3.33616	0.778757	0.424643	0.617848	0.778757	0.617848
-28.3081	-28.309	0.000839479	16	0.198967	0.272723	0.198967	0.198967	0.272723	0.376808	0.272723	0.272723	0.376808	0.446431	0.376808	0.198967	0.272723	0.376808	0.272723	4.41447e-20	0.42271	0.614247	0.42271	0.42271	0.614247	0.765393	0.614247	0.614247	0.765393	3.17623	0.765393	0.42271	0.614247	0.765393	0.614247
-33.3517	-33.356	0.00433909	16	0.209318	0.280704	0.209318	0.209318	0.280704	0.389455	0.280704	0.280704	0.389455	0.457982	0.389455	0.209318	0.280704	0.389455	0.280704	2.40079e-18	0.421262	0.611859	0.421262	0.421262	0.611859	0.757102	0.611859	0.611859	0.757102	3.07809	0.757102	0.421262	0.611859	0.757102	0.611859
-37.4339	-37.4459	0.0119863	16	0.217005	0.286056	0.217005	0.217005	0.286056	0.398231	0.286056	0.286056	0.398231	0.465657	0.398231	0.217005	0.286056	0.398231	0.286056	2.52743e-18	0.42013	0.610125	0.42013	0.42013	0.610125	0.751339	0.610125	0.610125	0.751339	3.01043	0.751339	0.42013	0.610125	0.751339	0.610125
-40.7598	-40.7838	0.0240461	16	0.223074	0.289949	0.223074	0.223074	0.289949	0.404877	0.289949	0.289949	0.404877	0.471331	0.404877	0.223074	0.289949	0.404877	0.289949	-3.9182e-18	0.4192	0.608767	0.4192	0.4192	0.608767	0.746993	0.608767	0.608767	0.746993	2.9598	0.746993	0.4192	0.608767	0.746993	0.608767
-43.4766	-43.5166	0.0399499	16	0.228077	0.292958	0.228077	0.228077	0.292958	0.410248	0.292958	0.292958	0.410248	0.475865	0.410248	0.228077	0.292958	0.410248	0.292958	7.10658e-18	0.418401	0.607639	0.418401	0.418401	0.607639	0.743513	0.607639	0.607639	0.743513	2.91959	0.743513	0.418401	0.607639	0.743513	0.607639
-45.6985	-45.7573	0.0587834	16	0.232339	0.295393	0.232339	0.232339	0.295393	0.414796	0.295393	0.295393	0.414796	0.479683	0.414796	0.232339	0.295393	0.414796	0.295393	4.53276e-18	0.417694	0.606662	0.417694	0.417694	0.606662	0.740603	0.606662	0.606662	0.740603	2.88625	0.740603	0.417694	0.606662	0.740603	0.606662
-47.5166	-47.5962	0.0795986	16	0.236058	0.297431	0.236058	0.236058	0.297431	0.418773	0.297431	0.297431	0.418773	0.483007	0.418773	0.236058	0.297431	0.418773	0.297431	3.92852e-18	0.417056	0.605792	0.417056	0.417056	0.605792	0.738092	0.605792	0.605792	0.738092	2.85774	0.738092	0.417056	0.605792	0.738092	0.605792
-49.0047	-49.1062	0.10156	16	0.239362	0.299177	0.239362	0.239362	0.299177	0.422325	0.299177	0.299177	0.422325	0.485964	0.422325	0.239362	0.299177	0.422325	0.299177	2.69087e-18	0.41647	0.605004	0.41647	0.41647	0.605004	0.735879	0.605004	0.605004	0.735879	2.8328	0.735879	0.41647	0.605004	0.735879	0.605004
-50.2228	-50.3468	0.123992	16	0.242337	0.3007	0.242337	0.242337	0.3007	0.425542	0.3007	0.3007	0.425542	0.488626	0.425542	0.242337	0.3007	0.425542	0.3007	4.51912e-18	0.415928	0.604281	0.415928	0.415928	0.604281	0.733899	0.604281	0.604281	0.733899	2.81067	0.733899	0.415928	0.604281	0.733899	0.604281
-51.2201	-51.3665	0.14638	16	0.24504	0.302043	0.24504	0.24504	0.302043	0.428482	0.302043	0.302043	0.428482	0.491043	0.428482	0.24504	0.302043	0.428482	0.302043	-2.05468e-18	0.415424	0.603614	0.415424	0.415424	0.603614	0.732109	0.603614	0.603614	0.732109	2.7908	0.732109	0.415424	0.603614	0.732109	0.603614
-52.0367	-52.205	0.168344	16	0.247513	0.303236	0.247513	0.247513	0.303236	0.431183	0.303236	0.303236	0.431183	0.493247	0.431183	0.247513	0.303236	0.431183	0.303236	7.23817e-19	0.414954	0.602996	0.414954	0.414954	0.602996	0.730482	0.602996	0.602996	0.730482	2.77284	0.730482	0.414954	0.602996	0.730482	0.602996
-52.7053	-52.8949	0.189618	16	0.249787	0.304302	0.249787	0.249787	0.304302	0.433673	0.304302	0.304302	0.433673	0.495262	0.433673	0.249787	0.304302	0.433673	0.304302	-1.37652e-17	0.414514	0.602422	0.414514	0.414514	0.602422	0.728995	0.602422	0.602422	0.728995	2.75652	0.728995	0.414514	0.602422	0.728995	0.602422
-53.2527	-53.4628	0.210026	16	0.251884	0.305258	0.251884	0.251884	0.305258	0.435975	0.305258	0.305258	0.435975	0.497109	0.435975	0.251884	0.305258	0.435975	0.305258	1.0217e-17	0.414103	0.60189	0.414103	0.414103	0.60189	0.727632	0.60189	0.60189	0.727632	2.74163	0.727632	0.414103	0.60189	0.727632	0.60189
-53.7011	-53.9305	0.229454	16	0.253822	0.306119	0.253822	0.253822	0.306119	0.438105	0.306119	0.306119	0.438105	0.498803	0.438105	0.253822	0.306119	0.438105	0.306119	2.78887e-18	0.413718	0.601395	0.413718	0.413718	0.601395	0.72638	0.601395	0.601395	0.72638	2.72802	0.72638	0.413718	0.601395	0.72638	0.601395
-54.0682	-54.316	0.247842	16	0.255616	0.306894	0.255616	0.255616	0.306894	0.440077	0.306894	0.306894	0.440077	0.500357	0.440077	0.255616	0.306894	0.440077	0.306894	-9.81064e-18	0.413358	0.600935	0.413358	0.413358	0.600935	0.725229	0.600935	0.600935	0.725229	2.71555	0.725229	0.413358	0.600935	0.725229	0.600935
-54.3689	-54.634	0.265164	16	0.257278	0.307593	0.257278	0.257278	0.307593	0.441904	0.307593	0.307593	0.441904	0.501785	0.441904	0.257278	0.307593	0.441904	0.307593	6.08625e-18	0.413021	0.600508	0.413021	0.413021	0.600508	0.72417	0.600508	0.600508	0.72417	2.70412	0.72417	0.413021	0.600508	0.72417	0.600508
-54.6151	-54.8965	0.281421	16	0.258818	0.308225	0.258818	0.258818	0.308225	0.443597	0.308225	0.308225	0.443597	0.503096	0.443597	0.258818	0.308225	0.443597	0.308225	1.13815e-18	0.412707	0.600111	0.412707	0.412707	0.600111	0.723195	0.600111	0.600111	0.723195	2.69362	0.723195	0.412707	0.600111	0.723195	0.600111
-54.8167	-55.1134	0.296633	16	0.260247	0.308796	0.260247	0.260247	0.308796	0.445167	0.308796	0.308796	0.445167	0.504301	0.445167	0.260247	0.308796	0.445167	0.308796	1.32206e-18	0.412414	0.599743	0.412414	0.412414	0.599743	0.722296	0.599743	0.599743	0.722296	2.68397	0.722296	0.412414	0.599743	0.722296	0.599743
-54.9819	-55.2927	0.310831	16	0.261571	0.309313	0.261571	0.261571	0.309313	0.446621	0.309313	0.309313	0.446621	0.505407	0.446621	0.261571	0.309313	0.446621	0.309313	-6.98318e-19	0.41214	0.599402	0.41214	0.41214	0.599402	0.721468	0.599402	0.599402	0.721468	2.67511	0.721468	0.41214	0.599402	0.721468	0.599402
-55.1172	-55.4413	0.324056	16	0.2628	0.30978	0.2628	0.2628	0.30978	0.447968	0.30978	0.30978	0.447968	0.506424	0.447968	0.2628	0.30978	0.447968	0.30978	-1.72813e-18	0.411884	0.599086	0.411884	0.411884	0.599086	0.720704	0.599086	0.599086	0.720704	2.66695	0.720704	0.411884	0.599086	0.720704	0.599086
-55.228	-55.5644	0.336356	16	0.263938	0.310204	0.263938	0.263938	0.310204	0.449216	0.310204	0.310204	0.449216	0.507358	0.449216	0.263938	0.310204	0.449216	0.310204	-3.54229e-18	0.411647	0.598793	0.411647	0.411647	0.598793	0.720001	0.598793	0.598793	0.720001	2.65945	0.720001	0.411647	0.598793	0.720001	0.598793
-55.3188	-55.6666	0.347778	16	0.264994	0.310589	0.264994	0.264994	0.310589	0.450373	0.310589	0.310589	0.450373	0.508216	0.450373	0.264994	0.310589	0.450373	0.310589	4.57055e-18	0.411425	0.598521	0.411425	0.411425	0.598521	0.719352	0.598521	0.598521	0.719352	2.65255	0.719352	0.411425	0.598521	0.719352	0.598521
-55.3931	-55.7515	0.358374	16	0.265973	0.310937	0.265973	0.265973	0.310937	0.451444	0.310937	0.310937	0.451444	0.509004	0.451444	0.265973	0.310937	0.451444	0.310937	-4.19706e-19	0.411219	0.59827	0.411219	0.411219	0.59827	0.718754	0.59827	0.59827	0.718754	2.64619	0.718754	0.411219	0.59827	0.718754	0.59827
-55.454	-55.8222	0.368193	16	0.26688	0.311254	0.26688	0.26688	0.311254	0.452436	0.311254	0.311254	0.452436	0.509728	0.452436	0.26688	0.311254	0.452436	0.311254	-6.24431e-18	0.411027	0.598037	0.411027	0.411027	0.598037	0.718202	0.598037	0.598037	0.718202	2.64034	0.718202	0.411027	0.598037	0.718202	0.598037
-55.5039	-55.8812	0.377285	16	0.26772	0.311541	0.26772	0.26772	0.311541	0.453354	0.311541	0.311541	0.453354	0.510394	0.453354	0.26772	0.311541	0.453354	0.311541	-2.97019e-18	0.410849	0.597822	0.410849	0.410849	0.597822	0.717694	0.597822	0.597822	0.717694	2.63496	0.717694	0.410849	0.597822	0.717694	0.597822
-55.5448	-55.9305	0.385698	16	0.268499	0.311802	0.268499	0.268499	0.311802	0.454204	0.311802	0.311802	0.454204	0.511005	0.454204	0.268499	0.311802	0.454204	0.311802	-3.12779e-18	0.410683	0.597623	0.410683	0.410683	0.597623	0.717225	0.597623	0.597623	0.717225	2.63	0.717225	0.410683	0.597623	0.717225	0.597623
-55.5783	-55.9718	0.393478	16	0.26922	0.31204	0.26922	0.26922	0.31204	0.454991	0.31204	0.31204	0.454991	0.511567	0.454991	0.26922	0.31204	0.454991	0.31204	3.96115e-18	0.41053	0.597439	0.41053	0.41053	0.597439	0.716792	0.597439	0.597439	0.716792	2.62543	0.716792	0.41053	0.597439	0.716792	0.597439
-55.6057	-56.0064	0.40067	16	0.269887	0.312255	0.269887	0.269887	0.312255	0.455719	0.312255	0.312255	0.455719	0.512083	0.455719	0.269887	0.312255	0.455719	0.312255	8.71071e-18	0.410387	0.597269	0.410387	0.410387	0.597269	0.716394	0.597269	0.597269	0.716394	2.62122	0.716394	0.410387	0.597269	0.716394	0.597269
-55.6282	-56.0355	0.407315	16	0.270505	0.312452	0.270505	0.270505	0.312452	0.456393	0.312452	0.312452	0.456393	0.512557	0.456393	0.270505	0.312452	0.456393	0.312452	2.22088e-19	0.410254	0.597112	0.410254	0.410254	0.597112	0.716026	0.597112	0.597112	0.716026	2.61734	0.716026	0.410254	0.597112	0.716026	0.597112
-55.6466	-56.0601	0.413452	16	0.271077	0.312631	0.271077	0.271077	0.312631	0.457017	0.312631	0.312631	0.457017	0.512993	0.457017	0.271077	0.312631	0.457017	0.312631	-4.11955e-18	0.410132	0.596967	0.410132	0.410132	0.596967	0.715687	0.596967	0.596967	0.715687	2.61377	0.715687	0.410132	0.596967	0.715687	0.596967
-55.6617	-56.0808	0.419119	16	0.271607	0.312794	0.271607	0.271607	0.312794	0.457594	0.312794	0.312794	0.457594	0.513394	0.457594	0.271607	0.312794	0.457594	0.312794	8.05074e-19	0.410018	0.596833	0.410018	0.410018	0.596833	0.715375	0.596833	0.596833	0.715375	2.61047	0.715375	0.410018	0.596833	0.715375	0.596833
-55.6741	-56.0984	0.424351	16	0.272097	0.312942	0.272097	0.272097	0.312942	0.458127	0.312942	0.312942	0.458127	0.513762	0.458127	0.272097	0.312942	0.458127	0.312942	1.61904e-18	0.409912	0.596709	0.409912	0.409912	0.596709	0.715087	0.596709	0.596709	0.715087	2.60744	0.715087	0.409912	0.596709	0.715087	0.596709
-55.6842	-56.1134	0.429179	16	0.27255	0.313077	0.27255	0.27255	0.313077	0.458621	0.313077	0.313077	0.458621	0.5141	0.458621	0.27255	0.313077	0.458621	0.313077	-7.94693e-18	0.409814	0.596595	0.409814	0.409814	0.596595	0.714821	0.596595	0.596595	0.714821	2.60464	0.714821	0.409814	0.596595	0.714821	0.596595
-55.6925	-56.1261	0.433634	16	0.27297	0.313201	0.27297	0.27297	0.313201	0.459077	0.313201	0.313201	0.459077	0.514411	0.459077	0.27297	0.313201	0.459077	0.313201	-6.74419e-19	0.409724	0.596489	0.409724	0.409724	0.596489	0.714576	0.596489	0.596489	0.714576	2.60206	0.714576	0.409724	0.596489	0.714576	0.596489
-55.6993	-56.1371	0.437744	16	0.273358	0.313314	0.273358	0.273358	0.313314	0.459499	0.313314	0.313314	0.459499	0.514697	0.459499	0.273358	0.313314	0.459499	0.313314	-3.25712e-18	0.40964	0.596392	0.40964	0.40964	0.596392	0.71435	0.596392	0.596392	0.71435	2.59968	0.71435	0.40964	0.596392	0.71435	0.596392
-55.7049	-56.1464	0.441536	16	0.273716	0.313416	0.273716	0.273716	0.313416	0.459889	0.313416	0.313416	0.459889	0.514959	0.459889	0.273716	0.313416	0.459889	0.313416	-1.93276e-19	0.409562	0.596302	0.409562	0.409562	0.596302	0.714141	0.596302	0.596302	0.714141	2.59749	0.714141	0.409562	0.596302	0.714141	0.596302
-55.7095	-56.1545	0.445033	16	0.274048	0.31351	0.274048	0.274048	0.31351	0.46025	0.31351	0.31351	0.46025	0.5152	0.46025	0.274048	0.31351	0.46025	0.31351	-2.70911e-18	0.40949	0.596219	0.40949	0.40949	0.596219	0.713949	0.596219	0.596219	0.713949	2.59547	0.713949	0.40949	0.596219	0.713949	0.596219
-55.7132	-56.1615	0.448259	16	0.274355	0.313596	0.274355	0.274355	0.313596	0.460584	0.313596	0.313596	0.460584	0.515422	0.460584	0.274355	0.313596	0.460584	0.313596	-1.20089e-17	0.409423	0.596142	0.409423	0.409423	0.596142	0.713772	0.596142	0.596142	0.713772	2.59361	0.713772	0.409423	0.596142	0.713772	0.596142
-55.7163	-56.1675	0.451234	16	0.274639	0.313675	0.274639	0.274639	0.313675	0.460892	0.313675	0.313675	0.460892	0.515626	0.460892	0.274639	0.313675	0.460892	0.313675	-5.15322e-18	0.409361	0.596072	0.409361	0.409361	0.596072	0.713609	0.596072	0.596072	0.713609	2.59189	0.713609	0.409361	0.596072	0.713609	0.596072
-55.7188	-56.1728	0.453977	16	0.274901	0.313747	0.274901	0.274901	0.313747	0.461177	0.313747	0.313747	0.461177	0.515814	0.461177	0.274901	0.313747	0.461177	0.313747	-3.88737e-18	0.409304	0.596007	0.409304	0.409304	0.596007	0.713458	0.596007	0.596007	0.713458	2.59031	0.713458	0.409304	0.596007	0.713458	0.596007
-55.7209	-56.1774	0.456507	16	0.275143	0.313812	0.275143	0.275143	0.313812	0.46144	0.313812	0.313812	0.46144	0.515986	0.46144	0.275143	0.313812	0.46144	0.313812	4.13417e-18	0.409252	0.595946	0.409252	0.409252	0.595946	0.713319	0.595946	0.595946	0.713319	2.58885	0.713319	0.409252	0.595946	0.713319	0.595946
-55.7226	-56.1814	0.45884	16	0.275367	0.313872	0.275367	0.275367	0.313872	0.461684	0.313872	0.313873	0.461684	0.516145	0.461684	0.275367	0.313872	0.461684	0.313872	-1.00978e-17	0.409203	0.595891	0.409203	0.409203	0.595891	0.71319	0.595891	0.595891	0.713191	2.5875	0.713191	0.409203	0.595891	0.71319	0.595891
-55.7239	-56.1849	0.460991	16	0.275574	0.313928	0.275574	0.275574	0.313928	0.461908	0.313928	0.313928	0.461908	0.516291	0.461908	0.275574	0.313928	0.461908	0.313928	-9.66265e-18	0.409158	0.59584	0.409158	0.409158	0.59584	0.713072	0.59584	0.59584	0.713072	2.58626	0.713072	0.409158	0.59584	0.713072	0.59584
-55.7251	-56.1881	0.462974	16	0.275765	0.313978	0.275765	0.275765	0.313978	0.462116	0.313978	0.313978	0.462116	0.516425	0.462116	0.275765	0.313978	0.462116	0.313978	-4.00665e-18	0.409116	0.595792	0.409116	0.409116	0.595792	0.712963	0.595792	0.595792	0.712963	2.58511	0.712963	0.409116	0.595792	0.712963	0.595792
-55.726	-56.1908	0.464803	16	0.275942	0.314024	0.275942	0.275942	0.314024	0.462308	0.314024	0.314024	0.462308	0.516548	0.462308	0.275942	0.314024	0.462308	0.314024	3.94022e-18	0.409077	0.595749	0.409077	0.409077	0.595749	0.712863	0.595749	0.595749	0.712863	2.58406	0.712863	0.409077	0.595749	0.712863	0.595749
-55.7268	-56.1933	0.466489	16	0.276105	0.314066	0.276105	0.276105	0.314066	0.462486	0.314066	0.314066	0.462486	0.516661	0.462486	0.276105	0.314066	0.462486	0.314066	9.63454e-19	0.409041	0.595709	0.409041	0.409041	0.595709	0.71277	0.595709	0.595709	0.71277	2.58308	0.71277	0.409041	0.595709	0.71277	0.595709
-55.7274	-56.1954	0.468043	16	0.276256	0.314105	0.276256	0.276256	0.314105	0.46265	0.314105	0.314105	0.46265	0.516766	0.46265	0.276256	0.314105	0.46265	0.314105	1.52209e-18	0.409008	0.595671	0.409008	0.409008	0.595671	0.712684	0.595671	0.595671	0.712684	2.58218	0.712684	0.409008	0.595671	0.712684	0.595671
-55.7279	-56.1974	0.469477	16	0.276396	0.314141	0.276396	0.276396	0.314141	0.462801	0.314141	0.314141	0.462801	0.516862	0.462801	0.276396	0.314141	0.462801	0.314141	1.61202e-18	0.408978	0.595637	0.408978	0.408978	0.595637	0.712605	0.595637	0.595637	0.712605	2.58135	0.712605	0.408978	0.595637	0.712605	0.595637
-55.7283	-56.1991	0.470799	16	0.276524	0.314174	0.276524	0.276524	0.314174	0.462941	0.314174	0.314174	0.462941	0.51695	0.462941	0.276524	0.314174	0.462941	0.314174	2.74951e-18	0.40895	0.595606	0.40895	0.40895	0.595606	0.712532	0.595606	0.595606	0.712532	2.58059	0.712532	0.40895	0.595606	0.712532	0.595606
-55.7287	-56.2007	0.472017	16	0.276643	0.314203	0.276643	0.276643	0.314203	0.46307	0.314203	0.314203	0.46307	0.517031	0.46307	0.276643	0.314203	0.46307	0.314203	2.81676e-18	0.408924	0.595577	0.408924	0.408924	0.595577	0.712465	0.595577	0.595577	0.712465	2.57988	0.712465	0.408924	0.595577	0.712465	0.595577
-55.729	-56.2021	0.473141	16	0.276753	0.314231	0.276753	0.276753	0.314231	0.463189	0.314231	0.314231	0.463189	0.517106	0.463189	0.276753	0.314231	0.463189	0.314231	7.93435e-18	0.4089	0.59555	0.4089	0.4089	0.59555	0.712403	0.59555	0.59555	0.712403	2.57923	0.712403	0.4089	0.59555	0.712403	0.59555
-55.7292	-56.2034	0.474177	16	0.276855	0.314256	0.276855	0.276855	0.314256	0.4633	0.314256	0.314256	0.4633	0.517174	0.4633	0.276855	0.314256	0.4633	0.314256	2.64089e-18	0.408877	0.595525	0.408877	0.408877	0.595525	0.712346	0.595525	0.595525	0.712346	2.57863	0.712346	0.408877	0.595525	0.712346	0.595525
-55.7294	-56.2045	0.475132	16	0.276948	0.314279	0.276948	0.276948	0.314279	0.463401	0.314279	0.314279	0.463401	0.517238	0.463401	0.276948	0.314279	0.463401	0.314279	-1.1741e-18	0.408857	0.595502	0.408857	0.408857	0.595502	0.712293	0.595502	0.595502	0.712293	2.57807	0.712293	0.408857	0.595502	0.712293	0.595502
-55.7295	-56.2056	0.476013	16	0.277035	0.314301	0.277035	0.277035	0.314301	0.463495	0.314301	0.314301	0.463495	0.517296	0.463495	0.277035	0.314301	0.463495	0.314301	1.6051e-18	0.408838	0.595481	0.408838	0.408838	0.595481	0.712245	0.595481	0.595481	0.712245	2.57756	0.712245	0.408838	0.595481	0.712245	0.595481
-55.7297	-56.2065	0.476825	16	0.277115	0.31432	0.277115	0.277115	0.31432	0.463582	0.31432	0.31432	0.463582	0.517349	0.463582	0.277115	0.31432	0.463582	0.31432	-8.12333e-19	0.40882	0.595461	0.40882	0.40882	0.595461	0.7122	0.595461	0.595461	0.7122	2.57709	0.7122	0.40882	0.595461	0.7122	0.595461
-55.7298	-56.2074	0.477575	16	0.277189	0.314338	0.277189	0.277189	0.314338	0.463662	0.314338	0.314338	0.463662	0.517399	0.463662	0.277189	0.314338	0.463662	0.314338	-4.03405e-18	0.408804	0.595444	0.408804	0.408804	0.595444	0.712158	0.595444	0.595444	0.712158	2.57666	0.712158	0.408804	0.595444	0.712158	0.595444
-55.7299	-56.2081	0.478265	16	0.277257	0.314355	0.277257	0.277257	0.314355	0.463737	0.314355	0.314355	0.463737	0.517444	0.463737	0.277257	0.314355	0.463737	0.314355	-1.22074e-17	0.408789	0.595427	0.408789	0.408789	0.595427	0.71212	0.595427	0.595427	0.71212	2.57626	0.71212	0.408789	0.595427	0.71212	0.595427
-55.7299	-56.2088	0.478902	16	0.27732	0.31437	0.27732	0.27732	0.31437	0.463805	0.31437	0.31437	0.463805	0.517486	0.463805	0.27732	0.31437	0.463805	0.31437	-7.89263e-18	0.408775	0.595412	0.408775	0.408775	0.595412	0.712085	0.595412	0.595412	0.712085	2.57588	0.712085	0.408775	0.595412	0.712085	0.595412
-55.73	-56.2095	0.47949	16	0.277378	0.314384	0.277378	0.277378	0.314384	0.463868	0.314384	0.314384	0.463868	0.517524	0.463868	0.277378	0.314384	0.463868	0.314384	3.53967e-18	0.408762	0.595398	0.408762	0.408762	0.595398	0.712052	0.595398	0.595398	0.712052	2.57554	0.712052	0.408762	0.595398	0.712052	0.595398
-55.73	-56.2101	0.480031	16	0.277432	0.314397	0.277432	0.277432	0.314397	0.463926	0.314397	0.314397	0.463926	0.51756	0.463926	0.277432	0.314397	0.463926	0.314397	3.36265e-18	0.40875	0.595385	0.40875	0.408751	0.595385	0.712022	0.595385	0.595385	0.712022	2.57523	0.712022	0.408751	0.595385	0.712022	0.595385
-55.7301	-56.2106	0.480531	16	0.277481	0.314409	0.277481	0.277481	0.314408	0.46398	0.314408	0.314408	0.46398	0.517592	0.46398	0.277481	0.314408	0.46398	0.314408	1.48519e-18	0.40874	0.595373	0.40874	0.40874	0.595373	0.711995	0.595373	0.595373	0.711995	2.57494	0.711995	0.40874	0.595373	0.711995	0.595373
-55.7301	-56.2111	0.480992	16	0.277527	0.314419	0.277527	0.277527	0.314419	0.46403	0.314419	0.314419	0.46403	0.517622	0.46403	0.277527	0.314419	0.46403	0.314419	-1.83032e-17	0.40873	0.595362	0.40873	0.40873	0.595362	0.711969	0.595362	0.595362	0.711969	2.57467	0.711969	0.40873	0.595362	0.711969	0.595362
-55.7301	-56.2116	0.481417	16	0.277569	0.314429	0.277569	0.277569	0.314429	0.464076	0.314429	0.314429	0.464076	0.51765	0.464076	0.277569	0.314429	0.464076	0.314429	4.3352e-18	0.40872	0.595351	0.40872	0.40872	0.595351	0.711946	0.595351	0.595351	0.711946	2.57442	0.711946	0.40872	0.595351	0.711946	0.595351
-55.7302	-56.212	0.481808	16	0.277608	0.314439	0.277608	0.277608	0.314439	0.464118	0.314439	0.314439	0.464118	0.517675	0.464118	0.277608	0.314439	0.464118	0.314439	5.78497e-18	0.408712	0.595342	0.408712	0.408712	0.595342	0.711924	0.595342	0.595342	0.711924	2.57419	0.711924	0.408712	0.595342	0.711924	0.595342
-55.7302	-56.2124	0.48217	16	0.277644	0.314447	0.277644	0.277644	0.314447	0.464158	0.314447	0.314447	0.464158	0.517699	0.464158	0.277644	0.314447	0.464158	0.314447	3.51743e-18	0.408704	0.595333	0.408704	0.408704	0.595333	0.711904	0.595333	0.595333	0.711904	2.57398	0.711904	0.408704	0.595333	0.711904	0.595333
-55.7302	-56.2127	0.482503	16	0.277678	0.314455	0.277678	0.277678	0.314455	0.464194	0.314455	0.314455	0.464194	0.51772	0.464194	0.277678	0.314455	0.464194	0.314455	-1.17996e-17	0.408696	0.595325	0.408696	0.408696	0.595325	0.711885	0.595325	0.595325	0.711885	2.57379	0.711885	0.408696	0.595325	0.711885	0.595325
-55.7302	-56.213	0.482811	16	0.277708	0.314462	0.277708	0.277708	0.314462	0.464227	0.314462	0.314462	0.464227	0.51774	0.464227	0.277708	0.314462	0.464227	0.314462	-2.54506e-18	0.40869	0.595318	0.40869	0.40869	0.595318	0.711868	0.595318	0.595318	0.711868	2.57361	0.711868	0.40869	0.595318	0.711868	0.595318
-55.7302	-56.2133	0.483094	16	0.277737	0.314469	0.277737	0.277737	0.314469	0.464258	0.314469	0.314469	0.464258	0.517759	0.464258	0.277737	0.314469	0.464258	0.314469	3.71664e-18	0.408683	0.595311	0.408683	0.408683	0.595311	0.711853	0.595311	0.595311	0.711853	2.57344	0.711853	0.408683	0.595311	0.711853	0.595311
