-98.552	-98.7118	0.15973	16	0.0306746	0.0588347	0.0306746	0.0306746	0.0588347	0.0857246	0.0588347	0.0588347	0.0857246	14.255	0.0857246	0.0306746	0.0588347	0.0857246	0.0588347	-6.80192e-19	0.0306053	0.0586116	0.0306053	0.0306053	0.0586116	0.0852863	0.0586116	0.0586116	0.0852863	0.111166	0.0852863	0.0306053	0.0586116	0.0852863	0.0586116
-101.017	-101.259	0.242207	16	0.0279441	0.0538034	0.0279441	0.0279441	0.0538034	0.0785345	0.0538034	0.0538034	0.0785345	14.402	0.0785345	0.0279441	0.0538034	0.0785345	0.0538034	-5.06039e-19	0.0279079	0.0536894	0.0279079	0.0279079	0.0536894	0.078315	0.0536894	0.0536894	0.078315	0.102232	0.078315	0.0279079	0.0536894	0.078315	0.0536894
-102.851	-103.163	0.311572	16	0.0261366	0.0504546	0.0261366	0.0261366	0.0504546	0.0737456	0.0504546	0.0504546	0.0737456	14.5003	0.0737456	0.0261366	0.0504546	0.0737456	0.0504546	5.34836e-20	0.0261146	0.0503862	0.0261146	0.0261146	0.0503862	0.0736152	0.0503862	0.0503862	0.0736152	0.0961917	0.0736152	0.0261146	0.0503862	0.0736152	0.0503862
-104.148	-104.515	0.367152	16	0.0250053	0.0483502	0.0250053	0.0250053	0.0483502	0.0707327	0.0483502	0.0483502	0.0707327	14.5622	0.0707327	0.0250053	0.0483502	0.0707327	0.0483502	5.01316e-19	0.0249901	0.0483032	0.0249901	0.0249901	0.0483032	0.0706433	0.0483032	0.0483032	0.0706433	0.0923658	0.0706433	0.0249901	0.0483032	0.0706433	0.0483032
-105.047	-105.457	0.410531	16	0.0243202	0.0470726	0.0243202	0.0243202	0.0470726	0.0689016	0.0470726	0.0470726	0.0689016	14.5999	0.0689016	0.0243202	0.0470726	0.0689016	0.0470726	1.25609e-19	0.0243086	0.0470364	0.0243086	0.0243086	0.0470364	0.0688331	0.0470364	0.0470364	0.0688331	0.0900332	0.0688331	0.0243086	0.0470364	0.0688331	0.0470364
-105.673	-106.117	0.443776	16	0.0239136	0.0463129	0.0239136	0.0239136	0.0463129	0.067812	0.0463129	0.0463129	0.067812	14.6222	0.067812	0.0239136	0.0463129	0.067812	0.0463129	2.32475e-19	0.0239037	0.0462825	0.0239037	0.0239037	0.0462825	0.0677547	0.0462825	0.0462825	0.0677547	0.088643	0.0677547	0.0239037	0.0462825	0.0677547	0.0462825
-106.12	-106.589	0.468853	16	0.0236745	0.0458657	0.0236745	0.0236745	0.0458657	0.0671703	0.0458657	0.0458657	0.0671703	14.6354	0.0671703	0.0236745	0.0458657	0.0671703	0.0458657	8.6716e-20	0.0236656	0.0458386	0.0236656	0.0236656	0.0458386	0.0671195	0.0458386	0.0458386	0.0671195	0.0878237	0.0671195	0.0236656	0.0458386	0.0671195	0.0458386
-106.449	-106.937	0.487482	16	0.0235339	0.0456027	0.0235339	0.0235339	0.0456027	0.0667929	0.0456027	0.0456027	0.0667929	14.6432	0.0667929	0.0235339	0.0456027	0.0667929	0.0456027	4.5541e-19	0.0235257	0.0455775	0.0235257	0.0235257	0.0455775	0.0667457	0.0455775	0.0455775	0.0667457	0.0873417	0.0667457	0.0235257	0.0455775	0.0667457	0.0455775
-106.699	-107.201	0.501124	16	0.0234508	0.045447	0.0234508	0.0234508	0.045447	0.0665693	0.045447	0.045447	0.0665693	14.6478	0.0665693	0.0234508	0.045447	0.0665693	0.045447	-2.54134e-19	0.0234429	0.0454229	0.0234429	0.0234429	0.0454229	0.0665243	0.0454229	0.0454229	0.0665243	0.0870562	0.0665243	0.0234429	0.0454229	0.0665243	0.0454229
-106.894	-107.405	0.510981	16	0.0234008	0.0453535	0.0234008	0.0234008	0.0453535	0.0664349	0.0453535	0.0453535	0.0664349	14.6505	0.0664349	0.0234008	0.0453535	0.0664349	0.0453535	-8.53277e-20	0.0233931	0.04533	0.0233931	0.0233931	0.04533	0.0663914	0.04533	0.04533	0.0663914	0.0868847	0.0663914	0.0233931	0.04533	0.0663914	0.04533
-107.049	-107.567	0.51802	16	0.0233703	0.0452963	0.0233703	0.0233703	0.0452963	0.0663527	0.0452963	0.0452963	0.0663527	14.6522	0.0663527	0.0233703	0.0452963	0.0663527	0.0452963	-6.29619e-19	0.0233627	0.0452733	0.0233627	0.0233627	0.0452733	0.0663101	0.0452733	0.0452733	0.0663101	0.0867799	0.0663101	0.0233627	0.0452733	0.0663101	0.0452733
-107.173	-107.696	0.522997	16	0.0233512	0.0452605	0.0233512	0.0233512	0.0452605	0.0663014	0.0452605	0.0452605	0.0663014	14.6533	0.0663014	0.0233512	0.0452605	0.0663014	0.0452605	4.07471e-19	0.0233437	0.0452378	0.0233437	0.0233437	0.0452378	0.0662594	0.0452378	0.0452378	0.0662594	0.0867145	0.0662594	0.0233437	0.0452378	0.0662594	0.0452378
